Wavelength,reference_01,reference_02,reference_03,reference_04,reference_05,reference_06,reference_07,reference_08,reference_09,reference_10,reference_11,reference_12
1672.000000,0.175572,0.387571,0.095346,0.393194,0.121646,0.333145,0.224899,0.266058,0.265260,0.064416,0.325089,0.173412
1674.000000,0.175281,0.387743,0.094668,0.392221,0.121866,0.334790,0.224411,0.267300,0.266799,0.064136,0.325443,0.175807
1676.000000,0.176011,0.386639,0.094028,0.392357,0.120935,0.334680,0.225764,0.265999,0.265858,0.063445,0.326563,0.173484
1678.000000,0.175997,0.388152,0.095766,0.392208,0.120690,0.333001,0.226687,0.266481,0.264615,0.064377,0.326330,0.175629
1680.000000,0.176656,0.388399,0.094370,0.391967,0.122766,0.332564,0.225941,0.266203,0.268595,0.064133,0.326493,0.172228
1682.000000,0.175036,0.386714,0.093845,0.393825,0.121467,0.333580,0.221693,0.267703,0.268148,0.062439,0.325625,0.172212
1684.000000,0.176610,0.387040,0.095562,0.393005,0.122433,0.332799,0.224205,0.265352,0.266961,0.062707,0.325010,0.173727
1686.000000,0.177542,0.385131,0.095263,0.395933,0.121521,0.331886,0.224373,0.266407,0.266804,0.064243,0.325493,0.171060
1688.000000,0.173480,0.388080,0.094452,0.393957,0.121969,0.332088,0.223901,0.266379,0.266218,0.063444,0.325828,0.171260
1690.000000,0.175329,0.386511,0.093872,0.394389,0.120826,0.333732,0.223098,0.263935,0.264444,0.063415,0.326673,0.170951
1692.000000,0.176121,0.387879,0.093659,0.395231,0.121285,0.331490,0.223183,0.266660,0.264611,0.062744,0.325906,0.172996
1694.000000,0.175841,0.385784,0.093633,0.392782,0.121318,0.331257,0.224303,0.263720,0.265681,0.061807,0.325677,0.170003
1696.000000,0.177141,0.386883,0.093013,0.395016,0.120630,0.333022,0.225349,0.265737,0.263101,0.063575,0.325628,0.170554
1698.000000,0.174623,0.385896,0.093530,0.395314,0.121606,0.332306,0.224357,0.264947,0.265772,0.062044,0.324910,0.169708
1700.000000,0.176846,0.384585,0.093910,0.394396,0.120370,0.331051,0.224430,0.263063,0.264534,0.062597,0.325321,0.171241
1702.000000,0.175035,0.385046,0.092296,0.393400,0.120569,0.333067,0.224320,0.264379,0.264831,0.062808,0.325763,0.169403
1704.000000,0.176161,0.386191,0.090412,0.393758,0.119143,0.332296,0.222727,0.265172,0.263538,0.060538,0.325260,0.169631
1706.000000,0.172595,0.384751,0.089520,0.395511,0.120597,0.330408,0.224510,0.263524,0.264220,0.062384,0.325842,0.168860
1708.000000,0.175379,0.383540,0.090070,0.392645,0.121197,0.330948,0.222728,0.262905,0.264668,0.060602,0.327436,0.167561
1710.000000,0.174531,0.384102,0.092043,0.393463,0.120261,0.330074,0.221935,0.262300,0.265273,0.060050,0.326279,0.168232
1712.000000,0.174304,0.384624,0.089139,0.392389,0.120165,0.330171,0.224945,0.261066,0.263676,0.057848,0.325798,0.167935
1714.000000,0.174134,0.383566,0.089751,0.393783,0.120183,0.327583,0.223104,0.263238,0.264108,0.060754,0.325264,0.166873
1716.000000,0.174134,0.384594,0.089702,0.393582,0.117697,0.329295,0.223130,0.262178,0.261827,0.059775,0.326160,0.166381
1718.000000,0.173095,0.382298,0.088356,0.392455,0.117188,0.328353,0.222394,0.260898,0.261734,0.057631,0.323602,0.166845
1720.000000,0.173836,0.382355,0.088650,0.392785,0.117699,0.327151,0.223130,0.261252,0.262866,0.055870,0.324203,0.165185
1722.000000,0.171862,0.383524,0.086521,0.393928,0.119594,0.326725,0.222312,0.262087,0.260441,0.055579,0.324582,0.164484
1724.000000,0.172269,0.381952,0.088163,0.393200,0.118060,0.327927,0.223173,0.260590,0.260896,0.056924,0.325424,0.163494
1726.000000,0.170980,0.381730,0.084603,0.394072,0.117071,0.325649,0.222295,0.259817,0.258629,0.055698,0.322749,0.161764
1728.000000,0.172112,0.378737,0.084656,0.393311,0.116838,0.325435,0.222904,0.260302,0.259659,0.054410,0.323186,0.162433
1730.000000,0.171607,0.378260,0.082932,0.393782,0.117942,0.324086,0.220109,0.257307,0.257440,0.052984,0.323133,0.160986
1732.000000,0.168134,0.378478,0.081454,0.392954,0.116411,0.322700,0.220799,0.256066,0.258061,0.051351,0.324035,0.157822
1734.000000,0.166814,0.377946,0.080986,0.393095,0.113740,0.321111,0.221281,0.257769,0.256598,0.049560,0.322532,0.159191
1736.000000,0.165244,0.377155,0.079517,0.391345,0.115607,0.320810,0.219763,0.254307,0.256218,0.049753,0.321974,0.156798
1738.000000,0.166917,0.374513,0.079966,0.393408,0.113722,0.319892,0.218407,0.253450,0.255364,0.048882,0.323653,0.156224
1740.000000,0.164082,0.374212,0.076747,0.392625,0.112121,0.318335,0.216777,0.252225,0.254121,0.046902,0.322179,0.153685
1742.000000,0.164215,0.374937,0.077744,0.393190,0.112109,0.317682,0.215499,0.248599,0.252992,0.045648,0.321038,0.153299
1744.000000,0.164819,0.373966,0.073816,0.390911,0.110664,0.315883,0.219179,0.250680,0.252406,0.045133,0.319499,0.150418
1746.000000,0.162732,0.371814,0.073995,0.389925,0.109231,0.315832,0.215000,0.246519,0.252061,0.043303,0.317923,0.150971
1748.000000,0.159290,0.369396,0.071058,0.392791,0.108011,0.315234,0.212738,0.246738,0.248948,0.041701,0.318308,0.148267
1750.000000,0.162027,0.368901,0.068759,0.389474,0.105861,0.311167,0.214350,0.243526,0.249602,0.040113,0.316671,0.144242
1752.000000,0.159638,0.367497,0.068215,0.390330,0.105145,0.309107,0.213222,0.243250,0.247642,0.038610,0.317633,0.142457
1754.000000,0.158008,0.365017,0.065309,0.389407,0.103825,0.309342,0.209464,0.239584,0.246380,0.036728,0.314228,0.143570
1756.000000,0.155668,0.361951,0.065805,0.388931,0.103850,0.307360,0.210432,0.238534,0.244052,0.033299,0.314214,0.140564
1758.000000,0.153198,0.363782,0.062572,0.386490,0.101681,0.306143,0.210350,0.237894,0.240506,0.030347,0.312155,0.136841
1760.000000,0.153465,0.361049,0.060350,0.388366,0.100239,0.303518,0.208066,0.234947,0.240880,0.030550,0.313136,0.133347
1762.000000,0.152597,0.359194,0.058203,0.387806,0.096859,0.301797,0.207138,0.232082,0.237871,0.028195,0.311412,0.132298
1764.000000,0.149498,0.355596,0.055220,0.386336,0.098820,0.296615,0.204575,0.230027,0.237943,0.024542,0.309294,0.129488
1766.000000,0.146571,0.354749,0.052219,0.384469,0.094566,0.296077,0.202508,0.227198,0.235248,0.021879,0.308122,0.125574
1768.000000,0.146990,0.352935,0.047037,0.386505,0.094434,0.291952,0.203172,0.226938,0.233950,0.019216,0.306791,0.123054
1770.000000,0.143862,0.347565,0.047887,0.383776,0.091803,0.289682,0.198910,0.223104,0.231400,0.016915,0.306884,0.120161
1772.000000,0.143463,0.348132,0.044462,0.383611,0.089764,0.290425,0.198438,0.219351,0.227537,0.012480,0.303588,0.116454
1774.000000,0.139363,0.343978,0.041457,0.382638,0.086691,0.284001,0.195528,0.215450,0.226169,0.009583,0.301702,0.114926
1776.000000,0.137055,0.342082,0.036815,0.382264,0.082679,0.281656,0.194498,0.214650,0.223065,0.007189,0.301194,0.112300
1778.000000,0.135063,0.340656,0.035846,0.380778,0.080766,0.283656,0.191902,0.210741,0.220207,0.002440,0.300457,0.106256
1780.000000,0.131138,0.336456,0.030583,0.377011,0.079126,0.276676,0.188430,0.206931,0.218745,0.000000,0.297765,0.103777
1782.000000,0.130095,0.333824,0.029560,0.377254,0.076814,0.272824,0.187666,0.203719,0.214063,0.000000,0.294679,0.099871
1784.000000,0.126476,0.331895,0.022717,0.377211,0.074072,0.269869,0.184308,0.201440,0.210970,0.000000,0.292965,0.094797
1786.000000,0.122740,0.327018,0.019009,0.376581,0.071432,0.266077,0.182889,0.199311,0.207876,0.000000,0.290973,0.091506
1788.000000,0.121407,0.324724,0.016600,0.373873,0.066957,0.263412,0.180549,0.194937,0.204458,0.000000,0.289884,0.085308
1790.000000,0.118666,0.322476,0.011287,0.373541,0.063130,0.260499,0.178516,0.188294,0.201992,0.000000,0.287930,0.083919
1792.000000,0.114931,0.318162,0.009167,0.371666,0.062958,0.255817,0.174734,0.186386,0.197850,0.000000,0.286522,0.079609
1794.000000,0.111367,0.314734,0.004982,0.371678,0.059999,0.253301,0.171562,0.182321,0.196559,0.000000,0.283055,0.075462
1796.000000,0.107573,0.312385,0.000000,0.369550,0.056096,0.247322,0.169161,0.178108,0.192936,0.000000,0.280376,0.070766
1798.000000,0.102938,0.308790,0.000000,0.367702,0.053279,0.245855,0.167363,0.174579,0.187751,0.000000,0.280346,0.063299
1800.000000,0.101590,0.303428,0.000000,0.366666,0.049445,0.238701,0.165299,0.170153,0.185937,0.000000,0.278485,0.061118
1802.000000,0.096677,0.301066,0.000000,0.364152,0.044785,0.235740,0.159594,0.165442,0.181520,0.000000,0.274573,0.054179
1804.000000,0.093415,0.295548,0.000000,0.363103,0.043350,0.231169,0.157185,0.160921,0.177629,0.000000,0.274001,0.050981
1806.000000,0.087213,0.291460,0.000000,0.361003,0.039232,0.227146,0.155529,0.156130,0.172980,0.000000,0.268174,0.043883
1808.000000,0.084044,0.288760,0.000000,0.359832,0.035893,0.223098,0.153336,0.151068,0.169534,0.000000,0.266533,0.040101
1810.000000,0.082633,0.285558,0.000000,0.357869,0.031275,0.217241,0.149209,0.144584,0.163676,0.000000,0.264147,0.033627
1812.000000,0.079535,0.280172,0.000000,0.356187,0.028750,0.213098,0.145116,0.142502,0.161853,0.000000,0.261009,0.027057
1814.000000,0.074361,0.274998,0.000000,0.355620,0.023100,0.207759,0.141981,0.134654,0.158777,0.000000,0.257714,0.022161
1816.000000,0.069302,0.271885,0.000000,0.352269,0.020813,0.202152,0.140586,0.130802,0.153946,0.000000,0.255421,0.014974
1818.000000,0.068096,0.266644,0.000000,0.351807,0.015885,0.198687,0.135268,0.125200,0.148837,0.000000,0.251268,0.011913
1820.000000,0.062671,0.262066,0.000000,0.347783,0.013737,0.194817,0.134033,0.119960,0.144427,0.000000,0.249509,0.004726
1822.000000,0.058926,0.260181,0.000000,0.348991,0.010277,0.189569,0.130518,0.114381,0.140788,0.000000,0.244678,0.000000
1824.000000,0.054559,0.253481,0.000000,0.344451,0.003447,0.185061,0.125373,0.109659,0.135771,0.000000,0.243416,0.000000
1826.000000,0.048905,0.248938,0.000000,0.343819,0.002323,0.178470,0.120919,0.106945,0.130057,0.000000,0.240752,0.000000
1828.000000,0.044982,0.244171,0.000000,0.341716,0.000000,0.173602,0.117361,0.099787,0.128087,0.000000,0.238182,0.000000
1830.000000,0.042425,0.240640,0.000000,0.340609,0.000000,0.169710,0.113938,0.092722,0.122012,0.000000,0.234289,0.000000
1832.000000,0.036116,0.235835,0.000000,0.337932,0.000000,0.165538,0.112182,0.088722,0.118776,0.000000,0.232976,0.000000
1834.000000,0.033512,0.231703,0.000000,0.334710,0.000000,0.160720,0.108267,0.082620,0.114030,0.000000,0.227426,0.000000
1836.000000,0.027586,0.228192,0.000000,0.335426,0.000000,0.153617,0.105287,0.078626,0.108229,0.000000,0.225436,0.000000
1838.000000,0.024606,0.223662,0.000000,0.333072,0.000000,0.149227,0.103406,0.074059,0.105435,0.000000,0.223087,0.000000
1840.000000,0.019780,0.218179,0.000000,0.331346,0.000000,0.145148,0.098470,0.068837,0.100704,0.000000,0.219827,0.000000
1842.000000,0.017304,0.212980,0.000000,0.330708,0.000000,0.138580,0.093933,0.063739,0.096627,0.000000,0.216954,0.000000
1844.000000,0.012661,0.209696,0.000000,0.327208,0.000000,0.134658,0.091408,0.057874,0.092020,0.000000,0.212362,0.000000
1846.000000,0.008848,0.205685,0.000000,0.326701,0.000000,0.129908,0.089592,0.054909,0.086365,0.000000,0.210938,0.000000
1848.000000,0.003270,0.202912,0.000000,0.324643,0.000000,0.125023,0.085313,0.048598,0.083374,0.000000,0.209657,0.000000
1850.000000,0.001642,0.196593,0.000000,0.321049,0.000000,0.121448,0.082904,0.044682,0.079612,0.000000,0.205556,0.000000
1852.000000,0.000000,0.191862,0.000000,0.322122,0.000000,0.116017,0.078626,0.037555,0.077085,0.000000,0.202909,0.000000
1854.000000,0.000000,0.190090,0.000000,0.320363,0.000000,0.111445,0.078576,0.035897,0.073498,0.000000,0.200867,0.000000
1856.000000,0.000000,0.185358,0.000000,0.319594,0.000000,0.108487,0.073226,0.030140,0.068843,0.000000,0.196995,0.000000
1858.000000,0.000000,0.183607,0.000000,0.314671,0.000000,0.103736,0.070097,0.025340,0.064348,0.000000,0.196929,0.000000
1860.000000,0.000000,0.178740,0.000000,0.316041,0.000000,0.100724,0.067982,0.024123,0.061186,0.000000,0.194937,0.000000
1862.000000,0.000000,0.175313,0.000000,0.313432,0.000000,0.094181,0.065405,0.018363,0.058580,0.000000,0.192553,0.000000
1864.000000,0.000000,0.172247,0.000000,0.313439,0.000000,0.091932,0.061549,0.015794,0.053752,0.000000,0.190202,0.000000
1866.000000,0.000000,0.169661,0.000000,0.310352,0.000000,0.088217,0.060161,0.011449,0.052709,0.000000,0.187950,0.000000
1868.000000,0.000000,0.164320,0.000000,0.311250,0.000000,0.088055,0.060368,0.007447,0.049060,0.000000,0.186582,0.000000
1870.000000,0.000000,0.163634,0.000000,0.310243,0.000000,0.082552,0.056722,0.004106,0.046664,0.000000,0.183493,0.000000
1872.000000,0.000000,0.160312,0.000000,0.308350,0.000000,0.079467,0.054021,0.001897,0.043986,0.000000,0.184492,0.000000
1874.000000,0.000000,0.161152,0.000000,0.308006,0.000000,0.077744,0.052066,0.000000,0.042035,0.000000,0.181862,0.000000
1876.000000,0.000000,0.153597,0.000000,0.306546,0.000000,0.073106,0.050557,0.000000,0.040830,0.000000,0.178585,0.000000
1878.000000,0.000000,0.152409,0.000000,0.305709,0.000000,0.072697,0.052979,0.000000,0.038918,0.000000,0.178139,0.000000
1880.000000,0.000000,0.152911,0.000000,0.307877,0.000000,0.070435,0.047686,0.000000,0.034664,0.000000,0.179405,0.000000
1882.000000,0.000000,0.151397,0.000000,0.305296,0.000000,0.068016,0.046682,0.000000,0.034002,0.000000,0.177788,0.000000
1884.000000,0.000000,0.148592,0.000000,0.305997,0.000000,0.069877,0.046138,0.000000,0.033398,0.000000,0.177362,0.000000
1886.000000,0.000000,0.149230,0.000000,0.306691,0.000000,0.065832,0.045396,0.000000,0.031505,0.000000,0.177942,0.000000
1888.000000,0.000000,0.150590,0.000000,0.304151,0.000000,0.065405,0.043031,0.000000,0.030577,0.000000,0.176479,0.000000
1890.000000,0.000000,0.147415,0.000000,0.306652,0.000000,0.062433,0.045707,0.000000,0.030821,0.000000,0.176002,0.000000
1892.000000,0.000000,0.146210,0.000000,0.305090,0.000000,0.065023,0.043801,0.000000,0.031306,0.000000,0.173676,0.000000
1894.000000,0.000000,0.146616,0.000000,0.305995,0.000000,0.064183,0.046281,0.000000,0.029700,0.000000,0.175045,0.000000
1896.000000,0.000000,0.145804,0.000000,0.306245,0.000000,0.064580,0.045007,0.000000,0.028881,0.000000,0.175333,0.000000
1898.000000,0.000000,0.146118,0.000000,0.308680,0.000000,0.061968,0.045505,0.000000,0.033779,0.000000,0.174877,0.000000
1900.000000,0.000000,0.149325,0.000000,0.309897,0.000000,0.063859,0.046284,0.000000,0.033223,0.000000,0.175681,0.000000
1902.000000,0.000000,0.149558,0.000000,0.309085,0.000000,0.065843,0.047155,0.000000,0.030839,0.000000,0.178939,0.000000
1904.000000,0.000000,0.149610,0.000000,0.307329,0.000000,0.065718,0.047001,0.000000,0.032711,0.000000,0.178437,0.000000
1906.000000,0.000000,0.150783,0.000000,0.312305,0.000000,0.067836,0.046816,0.000000,0.033946,0.000000,0.179995,0.000000
1908.000000,0.000000,0.154558,0.000000,0.312162,0.000000,0.071225,0.050121,0.000000,0.036390,0.000000,0.179054,0.000000
1910.000000,0.000000,0.154935,0.000000,0.313589,0.000000,0.071329,0.052455,0.000000,0.035928,0.000000,0.183525,0.000000
1912.000000,0.000000,0.153905,0.000000,0.314852,0.000000,0.073456,0.055037,0.000000,0.039773,0.000000,0.185681,0.000000
1914.000000,0.000000,0.158185,0.000000,0.316812,0.000000,0.075348,0.057122,0.000000,0.039093,0.000000,0.186092,0.000000
1916.000000,0.000000,0.160548,0.000000,0.317197,0.000000,0.079294,0.058935,0.001855,0.044466,0.000000,0.188818,0.000000
1918.000000,0.000000,0.163505,0.000000,0.320195,0.000000,0.081092,0.061308,0.003703,0.048726,0.000000,0.190115,0.000000
1920.000000,0.000000,0.166463,0.000000,0.320026,0.000000,0.083101,0.061891,0.006988,0.048876,0.000000,0.191752,0.000000
1922.000000,0.000000,0.166049,0.000000,0.321576,0.000000,0.086139,0.064900,0.010774,0.053491,0.000000,0.193098,0.000000
1924.000000,0.000000,0.173237,0.000000,0.324568,0.000000,0.090932,0.067992,0.013583,0.057258,0.000000,0.195790,0.000000
1926.000000,0.000000,0.176110,0.000000,0.326504,0.000000,0.095418,0.071568,0.017772,0.060542,0.000000,0.200227,0.000000
1928.000000,0.000000,0.179599,0.000000,0.329970,0.000000,0.099177,0.075348,0.021730,0.062797,0.000000,0.203691,0.000000
1930.000000,0.000000,0.182609,0.000000,0.328877,0.000000,0.103860,0.077100,0.026831,0.068206,0.000000,0.204716,0.000000
1932.000000,0.000000,0.186167,0.000000,0.333886,0.000000,0.105305,0.082679,0.029458,0.072402,0.000000,0.207887,0.000000
1934.000000,0.000000,0.190731,0.000000,0.334135,0.000000,0.111833,0.084234,0.035070,0.077115,0.000000,0.213763,0.000000
1936.000000,0.003078,0.194907,0.000000,0.337454,0.000000,0.114977,0.089379,0.039947,0.081514,0.000000,0.214684,0.000000
1938.000000,0.007636,0.201340,0.000000,0.340593,0.000000,0.122925,0.093965,0.044345,0.084610,0.000000,0.220582,0.000000
1940.000000,0.012408,0.204567,0.000000,0.343659,0.000000,0.127395,0.097908,0.051177,0.088995,0.000000,0.221622,0.000000
1942.000000,0.015539,0.209182,0.000000,0.346027,0.000000,0.131497,0.100408,0.055732,0.093616,0.000000,0.226185,0.000000
1944.000000,0.020921,0.215538,0.000000,0.349932,0.000000,0.135276,0.105154,0.060279,0.099487,0.000000,0.230072,0.000000
1946.000000,0.025741,0.220541,0.000000,0.352621,0.000000,0.143221,0.109863,0.068120,0.102806,0.000000,0.233910,0.000000
1948.000000,0.028036,0.226063,0.000000,0.354233,0.000000,0.147873,0.112002,0.072869,0.110214,0.000000,0.236850,0.000000
1950.000000,0.037331,0.231384,0.000000,0.357262,0.000000,0.152869,0.117717,0.079945,0.114381,0.000000,0.241445,0.000000
1952.000000,0.040707,0.236398,0.000000,0.362095,0.000000,0.161651,0.123322,0.085405,0.120346,0.000000,0.245851,0.000000
1954.000000,0.046461,0.242245,0.000000,0.363380,0.000000,0.165955,0.127348,0.090938,0.126141,0.000000,0.249854,0.000000
1956.000000,0.049346,0.246019,0.000000,0.368233,0.005120,0.172235,0.132881,0.095919,0.129914,0.000000,0.255282,0.000000
1958.000000,0.056069,0.253254,0.000000,0.371489,0.008942,0.178119,0.136748,0.102228,0.134348,0.000000,0.257317,0.000000
1960.000000,0.063372,0.258537,0.000000,0.371874,0.015690,0.184567,0.140055,0.111481,0.142931,0.000000,0.263272,0.000000
1962.000000,0.068489,0.263964,0.000000,0.377546,0.020881,0.190302,0.144667,0.116037,0.149336,0.000000,0.267911,0.000000
1964.000000,0.072999,0.267398,0.000000,0.380114,0.026065,0.199038,0.150681,0.122873,0.152833,0.000000,0.270432,0.000000
1966.000000,0.078869,0.275099,0.000000,0.382764,0.029402,0.201635,0.156170,0.127615,0.159849,0.000000,0.275128,0.003662
1968.000000,0.084567,0.282356,0.000000,0.387071,0.036316,0.209534,0.162511,0.134076,0.165904,0.000000,0.278929,0.013435
1970.000000,0.091772,0.288251,0.000000,0.388997,0.041787,0.213269,0.164639,0.142957,0.169273,0.000000,0.283014,0.019206
1972.000000,0.094776,0.291923,0.000000,0.391742,0.044892,0.221513,0.170779,0.150294,0.176230,0.000000,0.288627,0.025598
1974.000000,0.103234,0.300663,0.000000,0.395307,0.052355,0.229536,0.175632,0.155637,0.181246,0.000000,0.290592,0.031144
1976.000000,0.105012,0.304332,0.000000,0.399701,0.059028,0.233022,0.179334,0.160310,0.186862,0.000000,0.297445,0.038948
1978.000000,0.111839,0.310759,0.000000,0.402054,0.063082,0.241342,0.185685,0.170782,0.191388,0.000000,0.297949,0.047557
1980.000000,0.117325,0.316638,0.000000,0.404185,0.069261,0.244794,0.189564,0.174101,0.198399,0.000000,0.304746,0.053608
1982.000000,0.123905,0.319148,0.000000,0.406976,0.071993,0.251010,0.195095,0.183458,0.206310,0.000000,0.310276,0.062518
1984.000000,0.128492,0.325584,0.001433,0.406988,0.079298,0.258948,0.200098,0.188640,0.209744,0.000000,0.312973,0.070679
1986.000000,0.134090,0.330358,0.009876,0.414678,0.083979,0.263337,0.203067,0.193900,0.215505,0.000000,0.318477,0.075016
1988.000000,0.140868,0.338720,0.015716,0.417928,0.088426,0.269583,0.206645,0.200168,0.219503,0.000000,0.321360,0.081363
1990.000000,0.142926,0.342008,0.021713,0.419241,0.094162,0.275566,0.211512,0.205958,0.224352,0.000000,0.325141,0.089471
1992.000000,0.148063,0.347797,0.029552,0.422945,0.099729,0.280946,0.216336,0.210519,0.228636,0.000000,0.330201,0.092738
1994.000000,0.153780,0.353978,0.033898,0.424799,0.104704,0.288221,0.220488,0.217366,0.236147,0.002734,0.332382,0.100669
1996.000000,0.157212,0.358118,0.040393,0.428565,0.108119,0.292044,0.225223,0.224450,0.241778,0.010397,0.337701,0.105155
1998.000000,0.163309,0.363602,0.047627,0.432218,0.111195,0.295323,0.226416,0.230594,0.247378,0.015989,0.341105,0.110884
2000.000000,0.166603,0.367745,0.051225,0.434249,0.118971,0.302979,0.231377,0.234950,0.251785,0.019169,0.344645,0.118786
2002.000000,0.173854,0.372237,0.057991,0.438313,0.121702,0.307572,0.239188,0.238899,0.254904,0.028677,0.347599,0.125057
2004.000000,0.177067,0.378466,0.061140,0.439089,0.126600,0.313167,0.241754,0.246097,0.260259,0.031112,0.351774,0.129678
2006.000000,0.181753,0.381465,0.067917,0.443539,0.131515,0.317850,0.246158,0.252647,0.266021,0.036563,0.355565,0.136417
2008.000000,0.185742,0.386439,0.073252,0.444444,0.134509,0.322571,0.248700,0.256591,0.269433,0.043972,0.357676,0.142027
2010.000000,0.190977,0.389421,0.080086,0.448322,0.139294,0.327833,0.252489,0.260419,0.273594,0.048152,0.362347,0.147390
2012.000000,0.193773,0.395708,0.083548,0.451223,0.141638,0.333554,0.256570,0.265029,0.279098,0.054755,0.364872,0.151244
2014.000000,0.199894,0.399736,0.088278,0.451170,0.147107,0.337732,0.260355,0.270331,0.282195,0.059319,0.368222,0.159743
2016.000000,0.202527,0.403438,0.092953,0.456329,0.151800,0.341315,0.262575,0.273956,0.287104,0.062498,0.370839,0.163377
2018.000000,0.206172,0.408889,0.098774,0.457500,0.154741,0.346675,0.265702,0.279609,0.290636,0.066989,0.376041,0.168452
2020.000000,0.209508,0.410783,0.103072,0.459367,0.158488,0.350867,0.269685,0.284552,0.293507,0.072752,0.376910,0.173988
2022.000000,0.213196,0.415829,0.107228,0.460859,0.163671,0.354369,0.274137,0.288505,0.297688,0.077043,0.380715,0.177210
2024.000000,0.216945,0.418330,0.111648,0.461625,0.165193,0.357061,0.277833,0.291125,0.303190,0.083251,0.383720,0.180405
2026.000000,0.221307,0.423240,0.114391,0.464835,0.167825,0.361707,0.277404,0.295111,0.304724,0.084430,0.386697,0.184776
2028.000000,0.224059,0.426656,0.119673,0.465732,0.173998,0.365711,0.282412,0.299958,0.308443,0.089693,0.388445,0.190721
2030.000000,0.226670,0.429104,0.123998,0.468392,0.177164,0.370563,0.286048,0.303936,0.311397,0.092659,0.391217,0.193948
2032.000000,0.230731,0.430812,0.129061,0.470578,0.177927,0.371409,0.289323,0.308519,0.314939,0.095286,0.392309,0.197093
2034.000000,0.232705,0.434614,0.130525,0.471057,0.182729,0.375928,0.291555,0.312143,0.319542,0.101227,0.394473,0.200317
2036.000000,0.236012,0.439774,0.132569,0.472247,0.182106,0.378127,0.292056,0.313881,0.321597,0.104606,0.397795,0.204009
2038.000000,0.239107,0.440353,0.135442,0.473696,0.185315,0.380611,0.295338,0.317858,0.322614,0.105802,0.399610,0.208545
2040.000000,0.240572,0.442867,0.139025,0.478281,0.187599,0.385882,0.298138,0.320411,0.325030,0.108955,0.401922,0.212565
2042.000000,0.243794,0.444792,0.143294,0.479059,0.193500,0.386755,0.301293,0.323944,0.329306,0.112545,0.404556,0.215565
2044.000000,0.247222,0.447789,0.144427,0.479523,0.196155,0.388688,0.301494,0.328296,0.331462,0.116481,0.407360,0.217300
2046.000000,0.248446,0.451942,0.148247,0.480963,0.195392,0.390903,0.303992,0.328987,0.332176,0.118870,0.407390,0.220200
2048.000000,0.250364,0.453530,0.150036,0.482712,0.198014,0.394073,0.305990,0.333118,0.335377,0.122558,0.409151,0.223045
2050.000000,0.254711,0.455651,0.152507,0.483758,0.202321,0.396525,0.310585,0.337195,0.338662,0.124840,0.411155,0.226777
2052.000000,0.254772,0.454512,0.154632,0.483804,0.202925,0.397644,0.310240,0.336797,0.341168,0.124686,0.412414,0.230329
2054.000000,0.256434,0.458131,0.158838,0.486161,0.203141,0.402279,0.310276,0.338985,0.341544,0.127106,0.413005,0.231000
2056.000000,0.258417,0.460451,0.160292,0.486844,0.207927,0.403057,0.312901,0.340777,0.344115,0.130627,0.413906,0.233837
2058.000000,0.260288,0.461502,0.160914,0.488189,0.208394,0.403870,0.315273,0.343228,0.346509,0.131457,0.416620,0.234491
2060.000000,0.261877,0.463145,0.162163,0.489381,0.210274,0.405982,0.315965,0.346027,0.347446,0.133695,0.415708,0.236164
2062.000000,0.263054,0.462787,0.164417,0.490594,0.212428,0.408471,0.317255,0.347596,0.350258,0.137435,0.418051,0.237997
2064.000000,0.265252,0.464420,0.166274,0.489110,0.212777,0.408538,0.318665,0.349997,0.351768,0.137614,0.417445,0.241322
2066.000000,0.262935,0.467129,0.168325,0.491069,0.214641,0.412802,0.319480,0.349691,0.351392,0.139760,0.419600,0.241733
2068.000000,0.265994,0.466327,0.168794,0.490542,0.215969,0.412642,0.319952,0.351637,0.352336,0.139027,0.419137,0.244029
2070.000000,0.268727,0.467930,0.170401,0.491253,0.217390,0.412763,0.321623,0.352186,0.355611,0.141972,0.419803,0.243916
2072.000000,0.269570,0.470880,0.170662,0.493034,0.216421,0.414418,0.322121,0.356001,0.355233,0.142057,0.420695,0.246391
2074.000000,0.271015,0.468362,0.169020,0.491801,0.217497,0.415520,0.322264,0.355615,0.356948,0.143244,0.423445,0.248353
2076.000000,0.270066,0.468987,0.171886,0.491796,0.219339,0.414346,0.325771,0.356937,0.357481,0.144464,0.421133,0.248856
2078.000000,0.270405,0.467376,0.171760,0.494148,0.220153,0.415829,0.323603,0.357889,0.357831,0.146525,0.422544,0.249747
2080.000000,0.271567,0.470099,0.171728,0.492992,0.219459,0.416244,0.324488,0.356470,0.359290,0.145620,0.422369,0.250190
2082.000000,0.272677,0.471385,0.170319,0.492804,0.220942,0.416998,0.325963,0.359362,0.359194,0.148053,0.420966,0.249511
2084.000000,0.272377,0.469609,0.172714,0.494293,0.223702,0.415355,0.326397,0.360128,0.361123,0.146405,0.421667,0.250748
2086.000000,0.272272,0.467388,0.172922,0.492359,0.223433,0.414108,0.325946,0.360328,0.359536,0.148865,0.421253,0.252845
2088.000000,0.276974,0.468403,0.170606,0.492100,0.223270,0.416817,0.326465,0.360862,0.360638,0.146758,0.420879,0.252475
2090.000000,0.275359,0.467723,0.171368,0.492450,0.225013,0.413544,0.326219,0.361374,0.361102,0.147515,0.421503,0.253338
2092.000000,0.275963,0.467678,0.171524,0.489715,0.226003,0.412669,0.327773,0.360813,0.362088,0.146558,0.419846,0.253044
