Wavelength,sample_01,sample_02,sample_03,sample_04,sample_05,sample_06,sample_07,sample_08,sample_09,sample_10,sample_11,sample_12
2049.000000,0.305261,0.333025,0.160522,0.206090,0.228294,0.319207,0.168091,0.473049,0.446207,0.464814,0.317551,0.489467
2050.000000,0.305451,0.331523,0.160740,0.207380,0.229957,0.319281,0.170141,0.474375,0.447737,0.466762,0.318748,0.488237
2051.000000,0.307199,0.332289,0.163425,0.208288,0.234003,0.319342,0.168943,0.478220,0.449738,0.467777,0.320831,0.490396
2052.000000,0.306796,0.335043,0.165145,0.208502,0.232765,0.321917,0.169170,0.477916,0.451184,0.468337,0.321038,0.489535
2053.000000,0.309603,0.333826,0.166441,0.209310,0.234200,0.321638,0.171176,0.478002,0.451896,0.466384,0.322410,0.492069
2054.000000,0.310959,0.335607,0.166024,0.210574,0.234179,0.321927,0.171714,0.479160,0.451595,0.469170,0.322882,0.490997
2055.000000,0.311291,0.334070,0.167367,0.211197,0.237008,0.324090,0.172176,0.479305,0.452314,0.470272,0.326727,0.492814
2056.000000,0.310881,0.336017,0.167578,0.212259,0.237819,0.321489,0.172283,0.481256,0.455001,0.471926,0.324916,0.493494
2057.000000,0.314430,0.335148,0.169166,0.212723,0.238866,0.325151,0.174672,0.482017,0.454763,0.474566,0.327415,0.493761
2058.000000,0.314719,0.336349,0.169826,0.214142,0.239322,0.323531,0.175412,0.482651,0.458084,0.472768,0.328800,0.493548
2059.000000,0.314510,0.338818,0.170411,0.212431,0.241118,0.325136,0.174397,0.482254,0.455922,0.477035,0.329350,0.494452
2060.000000,0.315805,0.338482,0.171299,0.214663,0.242302,0.324827,0.175164,0.484433,0.459176,0.475329,0.329121,0.496311
2061.000000,0.315403,0.338744,0.172389,0.214126,0.242229,0.324963,0.176839,0.484366,0.459876,0.475837,0.330356,0.495159
2062.000000,0.316664,0.338823,0.172386,0.216481,0.242716,0.327649,0.176330,0.484608,0.460261,0.478317,0.332826,0.496044
2063.000000,0.317906,0.339838,0.173149,0.218519,0.244579,0.328620,0.178050,0.487531,0.460419,0.479238,0.332440,0.495892
2064.000000,0.320394,0.340824,0.175776,0.217054,0.243603,0.326949,0.179898,0.489075,0.460124,0.479780,0.332034,0.497881
2065.000000,0.319217,0.341948,0.177424,0.218287,0.244582,0.327891,0.178912,0.489462,0.462461,0.479153,0.335348,0.497336
2066.000000,0.321155,0.338759,0.174122,0.219526,0.246009,0.327976,0.178282,0.488755,0.463249,0.481192,0.334913,0.496877
2067.000000,0.320603,0.340950,0.174646,0.217292,0.245054,0.329992,0.180395,0.488397,0.465611,0.480399,0.337211,0.498018
2068.000000,0.321985,0.342316,0.175495,0.219407,0.248325,0.326469,0.180316,0.489121,0.464418,0.481354,0.337141,0.498126
2069.000000,0.322158,0.342410,0.176862,0.220842,0.247206,0.329257,0.180818,0.490097,0.466320,0.482752,0.337826,0.500101
2070.000000,0.323704,0.343241,0.178342,0.218110,0.248340,0.328429,0.181901,0.489744,0.465206,0.482698,0.338831,0.498991
2071.000000,0.322795,0.343412,0.178485,0.220539,0.249210,0.327054,0.182557,0.491926,0.467575,0.485218,0.338313,0.497966
2072.000000,0.322224,0.343123,0.178480,0.223105,0.250045,0.329281,0.182326,0.488987,0.465419,0.484212,0.339269,0.500146
2073.000000,0.322849,0.343162,0.179217,0.223476,0.250215,0.331699,0.182638,0.491113,0.470278,0.485171,0.340448,0.501719
2074.000000,0.324102,0.343680,0.178343,0.223297,0.251014,0.329380,0.185155,0.492568,0.468533,0.485090,0.340147,0.501401
2075.000000,0.323755,0.345288,0.179105,0.224235,0.251515,0.330990,0.184668,0.491250,0.466336,0.487564,0.342559,0.499357
2076.000000,0.325752,0.343598,0.179609,0.223978,0.251591,0.331538,0.184660,0.492155,0.468833,0.486393,0.342062,0.500434
2077.000000,0.325181,0.344434,0.178291,0.224709,0.251698,0.330443,0.184302,0.493260,0.469061,0.488712,0.341415,0.500899
2078.000000,0.328294,0.344823,0.178926,0.224210,0.253957,0.330669,0.183493,0.494426,0.469632,0.489128,0.342771,0.501125
2079.000000,0.324421,0.346319,0.179144,0.224994,0.251146,0.328901,0.185938,0.491827,0.470238,0.488080,0.343868,0.501724
2080.000000,0.326569,0.344553,0.181173,0.224579,0.253389,0.329946,0.185252,0.491936,0.470220,0.489001,0.343728,0.501183
2081.000000,0.325411,0.345883,0.180763,0.226789,0.253442,0.331589,0.184811,0.492511,0.470310,0.488921,0.344953,0.500782
2082.000000,0.326186,0.346202,0.181203,0.227343,0.254615,0.330739,0.185410,0.492044,0.470176,0.490342,0.345476,0.502804
2083.000000,0.326928,0.344927,0.178792,0.227478,0.252998,0.331017,0.184937,0.492209,0.472330,0.489983,0.347624,0.500870
2084.000000,0.324535,0.344777,0.179152,0.225948,0.254179,0.330729,0.187194,0.492767,0.472846,0.490119,0.346664,0.501317
2085.000000,0.327137,0.344630,0.181268,0.225641,0.254773,0.332709,0.187039,0.495007,0.471491,0.490921,0.344140,0.501100
2086.000000,0.328810,0.344649,0.177760,0.228093,0.256113,0.329982,0.186740,0.493465,0.471793,0.489610,0.345650,0.502939
2087.000000,0.326425,0.345680,0.181661,0.227562,0.255513,0.331888,0.186704,0.493782,0.470713,0.491414,0.345948,0.502514
2088.000000,0.327076,0.344952,0.178475,0.227530,0.254105,0.330260,0.186239,0.492738,0.471903,0.492416,0.346966,0.503357
2089.000000,0.327745,0.344826,0.180967,0.226733,0.254879,0.331639,0.184947,0.494239,0.472018,0.492160,0.345605,0.501740
2090.000000,0.326426,0.343309,0.179025,0.227939,0.256301,0.328511,0.185806,0.495363,0.471487,0.493209,0.346126,0.501308
2091.000000,0.325843,0.343284,0.180716,0.226556,0.254233,0.329686,0.186604,0.492449,0.471986,0.492096,0.345503,0.502138
2092.000000,0.323948,0.346185,0.182591,0.228386,0.255344,0.328845,0.186566,0.494881,0.471744,0.492209,0.346207,0.502405
2093.000000,0.326629,0.343629,0.176789,0.229223,0.255372,0.329089,0.187845,0.493308,0.470190,0.491726,0.346277,0.502787
2094.000000,0.325605,0.342769,0.179400,0.229549,0.254924,0.329856,0.188449,0.492716,0.472209,0.492594,0.346533,0.500870
2095.000000,0.324399,0.344686,0.176502,0.228682,0.257905,0.328668,0.187577,0.492824,0.470543,0.495101,0.345635,0.502990
2096.000000,0.325198,0.343221,0.178304,0.226629,0.254665,0.329138,0.189166,0.492507,0.472123,0.493527,0.347751,0.501561
2097.000000,0.324110,0.343174,0.177201,0.228228,0.255367,0.326848,0.187012,0.493634,0.470528,0.492763,0.347159,0.501735
2098.000000,0.323753,0.342087,0.177030,0.230172,0.253960,0.326268,0.187682,0.491926,0.471700,0.492420,0.345128,0.503469
2099.000000,0.324440,0.341508,0.175442,0.227148,0.255033,0.326651,0.187774,0.491543,0.470489,0.491886,0.346465,0.500008
2100.000000,0.322011,0.341231,0.176551,0.227924,0.255125,0.326111,0.188910,0.490145,0.469088,0.492694,0.344707,0.502395
2101.000000,0.323876,0.339564,0.173700,0.229345,0.253386,0.325451,0.187902,0.490937,0.467647,0.494304,0.347419,0.502256
2102.000000,0.320874,0.340377,0.175729,0.228479,0.253608,0.324136,0.187894,0.488640,0.467140,0.493119,0.347468,0.500968
2103.000000,0.321016,0.340252,0.173380,0.230255,0.252427,0.325722,0.186055,0.489173,0.467808,0.492571,0.345546,0.501173
2104.000000,0.322973,0.341269,0.171649,0.226938,0.251807,0.323560,0.186744,0.491381,0.466814,0.492645,0.344470,0.502658
2105.000000,0.321512,0.338938,0.173870,0.226559,0.253587,0.324720,0.188660,0.485395,0.465439,0.494089,0.344350,0.503201
2106.000000,0.319780,0.335924,0.171393,0.228634,0.251565,0.322648,0.185395,0.487501,0.466181,0.493285,0.344225,0.502088
2107.000000,0.318004,0.337542,0.172515,0.226058,0.249245,0.322595,0.188705,0.486876,0.464669,0.492649,0.344208,0.502679
2108.000000,0.317641,0.339725,0.170936,0.226883,0.252934,0.321787,0.187739,0.485679,0.464713,0.492859,0.345293,0.499855
2109.000000,0.317432,0.337173,0.167986,0.226824,0.249847,0.319658,0.186355,0.484973,0.462104,0.495247,0.344459,0.498704
2110.000000,0.316549,0.334789,0.167730,0.227718,0.249853,0.320073,0.186120,0.484507,0.463248,0.494116,0.344028,0.499953
2111.000000,0.315537,0.335455,0.166928,0.227071,0.251161,0.320828,0.188683,0.483369,0.461880,0.494203,0.342753,0.500516
2112.000000,0.314678,0.333358,0.167286,0.226673,0.248771,0.318316,0.188020,0.483015,0.461670,0.490803,0.340927,0.497546
2113.000000,0.313539,0.331955,0.165113,0.225555,0.248112,0.318101,0.186296,0.481446,0.460506,0.492208,0.340782,0.498149
2114.000000,0.311320,0.332140,0.163729,0.226898,0.246381,0.316999,0.186344,0.483064,0.458463,0.491501,0.341057,0.497918
2115.000000,0.311218,0.331733,0.162191,0.229418,0.245279,0.315689,0.185344,0.479866,0.457365,0.492459,0.339213,0.498733
2116.000000,0.311587,0.328893,0.161142,0.225777,0.246024,0.314616,0.185892,0.479732,0.458258,0.492728,0.340110,0.498231
2117.000000,0.308207,0.328713,0.161261,0.224862,0.245801,0.313996,0.184837,0.477506,0.455094,0.491731,0.339976,0.496841
2118.000000,0.308253,0.328942,0.158686,0.223126,0.244964,0.313201,0.185173,0.478089,0.455006,0.490252,0.339056,0.497392
2119.000000,0.306456,0.327566,0.156977,0.223432,0.243370,0.310047,0.186789,0.476839,0.452713,0.490167,0.338329,0.495649
2120.000000,0.306186,0.327384,0.155461,0.223486,0.243037,0.310580,0.184598,0.475444,0.450035,0.491137,0.335246,0.495933
2121.000000,0.304451,0.324763,0.154089,0.222780,0.240317,0.309054,0.183347,0.472886,0.449437,0.490909,0.337709,0.494647
2122.000000,0.305049,0.325654,0.151822,0.222898,0.241726,0.307724,0.182719,0.472020,0.449802,0.489987,0.334047,0.495298
2123.000000,0.302777,0.322693,0.151020,0.224277,0.240512,0.308262,0.183890,0.473288,0.448796,0.489618,0.334676,0.494170
2124.000000,0.299625,0.324430,0.151780,0.223317,0.241384,0.305057,0.182667,0.469638,0.447170,0.489166,0.334638,0.495169
2125.000000,0.300242,0.319957,0.148553,0.221467,0.238451,0.303192,0.183328,0.469813,0.446539,0.488998,0.333545,0.493946
2126.000000,0.297400,0.319441,0.147908,0.219960,0.236510,0.304154,0.181103,0.466970,0.444385,0.489043,0.331053,0.493226
2127.000000,0.296170,0.319788,0.143137,0.222034,0.236386,0.300683,0.183043,0.467639,0.441787,0.488542,0.330355,0.494688
2128.000000,0.295604,0.319848,0.144563,0.220163,0.235070,0.298896,0.180912,0.464632,0.441694,0.487507,0.330840,0.492756
2129.000000,0.293312,0.317288,0.142182,0.217987,0.234770,0.300429,0.181627,0.463017,0.439777,0.486992,0.330142,0.491445
2130.000000,0.293181,0.316303,0.140179,0.219915,0.233277,0.298352,0.180840,0.461904,0.437510,0.486499,0.327581,0.490657
2131.000000,0.289971,0.314503,0.139130,0.219706,0.230882,0.297316,0.182484,0.460674,0.437008,0.485338,0.328119,0.489476
2132.000000,0.288557,0.312183,0.136713,0.215719,0.229378,0.295028,0.180515,0.460219,0.435037,0.484845,0.325228,0.489995
2133.000000,0.286925,0.311423,0.133317,0.216773,0.230127,0.292691,0.181856,0.458448,0.432749,0.485691,0.326367,0.489760
2134.000000,0.285395,0.309385,0.134568,0.216930,0.230078,0.291475,0.180030,0.455824,0.431545,0.483931,0.323839,0.486919
2135.000000,0.285415,0.307982,0.132068,0.217206,0.227585,0.290953,0.180444,0.455411,0.431482,0.484943,0.323766,0.486840
2136.000000,0.283278,0.308309,0.129666,0.215376,0.227112,0.288498,0.178350,0.452794,0.429771,0.483553,0.322543,0.487047
2137.000000,0.282670,0.305413,0.127146,0.214470,0.226088,0.288605,0.178436,0.453059,0.426877,0.483890,0.322721,0.485815
2138.000000,0.281517,0.305468,0.124751,0.215431,0.224100,0.286345,0.178834,0.451703,0.425023,0.483163,0.320717,0.486297
2139.000000,0.276489,0.302443,0.124533,0.213628,0.221762,0.285486,0.178036,0.449294,0.421790,0.482815,0.318775,0.485768
2140.000000,0.275842,0.302623,0.123992,0.214022,0.221500,0.283934,0.177172,0.448015,0.423181,0.480933,0.318620,0.484786
2141.000000,0.272830,0.300406,0.120632,0.211744,0.221227,0.282629,0.175815,0.447905,0.420718,0.481248,0.319275,0.484774
2142.000000,0.271447,0.300857,0.117079,0.210871,0.219251,0.281192,0.175480,0.444391,0.418638,0.480999,0.316734,0.482947
2143.000000,0.269799,0.298318,0.116705,0.212339,0.218159,0.278787,0.176267,0.441987,0.413800,0.478124,0.314785,0.482787
2144.000000,0.267563,0.297763,0.114430,0.211191,0.215627,0.277742,0.175960,0.441880,0.414291,0.480785,0.312851,0.481124
2145.000000,0.265747,0.294296,0.113339,0.211210,0.214556,0.276212,0.173501,0.438528,0.412286,0.480751,0.311899,0.481701
2146.000000,0.264823,0.293623,0.111062,0.209098,0.213301,0.271956,0.172825,0.437800,0.411248,0.478828,0.312018,0.480777
2147.000000,0.261911,0.291094,0.105440,0.208174,0.212021,0.273432,0.172135,0.435754,0.408257,0.478078,0.309268,0.478782
2148.000000,0.262122,0.290165,0.106934,0.209664,0.211887,0.271331,0.173337,0.433986,0.406612,0.477248,0.308966,0.479101
2149.000000,0.258508,0.288814,0.103342,0.206111,0.207013,0.270136,0.171042,0.432768,0.405592,0.475719,0.309205,0.478491
2150.000000,0.260378,0.286845,0.100877,0.208213,0.208029,0.266672,0.172250,0.432244,0.402324,0.475312,0.306719,0.478080
2151.000000,0.255257,0.284847,0.100060,0.207607,0.206553,0.266029,0.171438,0.430773,0.400646,0.475763,0.304287,0.477386
2152.000000,0.253919,0.283141,0.098608,0.206471,0.203895,0.263637,0.169805,0.428917,0.399534,0.473201,0.306341,0.475614
2153.000000,0.250691,0.280707,0.094507,0.204245,0.204571,0.263859,0.171370,0.426650,0.398800,0.472487,0.304721,0.476365
2154.000000,0.251834,0.280484,0.094805,0.203439,0.201809,0.260097,0.167800,0.424381,0.396394,0.472523,0.302256,0.475392
2155.000000,0.249393,0.280665,0.092821,0.203368,0.200813,0.258965,0.170378,0.420610,0.394788,0.472950,0.301828,0.473412
2156.000000,0.246722,0.276941,0.090068,0.201607,0.201659,0.258824,0.168495,0.421669,0.391909,0.470801,0.299087,0.472264
2157.000000,0.243238,0.275679,0.087126,0.201265,0.199466,0.256064,0.165560,0.417363,0.391482,0.470816,0.298883,0.472031
2158.000000,0.242964,0.277354,0.084997,0.202199,0.197682,0.254176,0.168685,0.416068,0.386396,0.470312,0.296546,0.470482
2159.000000,0.239812,0.273451,0.084997,0.201534,0.196148,0.254432,0.167527,0.416188,0.388321,0.468785,0.294431,0.471442
2160.000000,0.240588,0.272943,0.080469,0.199169,0.194272,0.252906,0.165591,0.414985,0.386625,0.466740,0.297203,0.471701
2161.000000,0.238143,0.271810,0.081069,0.200234,0.195115,0.251125,0.164523,0.412653,0.383119,0.467539,0.292038,0.471229
2162.000000,0.235653,0.270390,0.077883,0.199356,0.192609,0.249711,0.163390,0.413039,0.381701,0.468217,0.292587,0.468013
2163.000000,0.231364,0.266780,0.076015,0.199761,0.189761,0.247106,0.166851,0.410380,0.379055,0.467838,0.291430,0.469192
2164.000000,0.231079,0.266661,0.072488,0.198176,0.187830,0.245626,0.162993,0.408102,0.377129,0.467248,0.290529,0.467800
2165.000000,0.231035,0.263882,0.072159,0.198028,0.188531,0.243695,0.162140,0.408190,0.374995,0.466771,0.288805,0.464639
2166.000000,0.229869,0.266574,0.071054,0.196818,0.186661,0.243043,0.163165,0.406844,0.373848,0.464950,0.287713,0.466030
2167.000000,0.228100,0.261180,0.067267,0.196700,0.184059,0.240902,0.160759,0.404288,0.372771,0.464159,0.286844,0.465257
2168.000000,0.223760,0.260396,0.067294,0.193822,0.184707,0.239575,0.160922,0.401523,0.370980,0.464806,0.286117,0.466260
2169.000000,0.224045,0.259096,0.065109,0.194386,0.182822,0.239211,0.162414,0.400296,0.370922,0.463660,0.284585,0.463539
2170.000000,0.223180,0.257358,0.062634,0.193877,0.182457,0.238426,0.161407,0.397975,0.367441,0.464229,0.283488,0.464345
2171.000000,0.218961,0.258951,0.062426,0.193093,0.181227,0.236298,0.160088,0.397985,0.364292,0.463164,0.281226,0.463060
2172.000000,0.219101,0.258792,0.057700,0.193213,0.179062,0.236381,0.160035,0.395614,0.365899,0.463538,0.283574,0.461120
2173.000000,0.217908,0.254693,0.058619,0.192848,0.179214,0.232600,0.159126,0.395003,0.361545,0.461271,0.281133,0.461427
2174.000000,0.215897,0.252679,0.058303,0.192064,0.177023,0.230219,0.159068,0.394296,0.360756,0.462300,0.279867,0.462939
2175.000000,0.212948,0.250624,0.056577,0.190966,0.176056,0.231557,0.157942,0.390790,0.360177,0.462775,0.278120,0.460678
2176.000000,0.213118,0.251511,0.054025,0.189894,0.174955,0.228891,0.157708,0.390285,0.358953,0.460316,0.276855,0.461218
2177.000000,0.211803,0.250367,0.051878,0.191228,0.175648,0.228246,0.157274,0.389855,0.355765,0.460297,0.277859,0.460640
2178.000000,0.210712,0.248996,0.050136,0.189997,0.173300,0.225644,0.156768,0.389162,0.355183,0.458417,0.276010,0.458836
2179.000000,0.209073,0.248869,0.049110,0.188161,0.174049,0.225449,0.158159,0.387615,0.353214,0.459806,0.275990,0.457514
2180.000000,0.208017,0.248081,0.048649,0.188535,0.173592,0.223820,0.157521,0.386774,0.354129,0.459621,0.273247,0.457178
2181.000000,0.207292,0.247085,0.046043,0.186552,0.170237,0.223904,0.155467,0.385318,0.353553,0.457594,0.275408,0.459333
2182.000000,0.206696,0.245562,0.046406,0.187915,0.167258,0.223002,0.154868,0.383600,0.350061,0.458287,0.274057,0.457604
2183.000000,0.204922,0.243933,0.046636,0.187283,0.170466,0.222589,0.155583,0.383585,0.351243,0.457611,0.272403,0.455311
2184.000000,0.203841,0.244899,0.043351,0.186528,0.168360,0.222885,0.157588,0.383023,0.350196,0.457368,0.272314,0.457491
2185.000000,0.203422,0.243487,0.041037,0.188326,0.167156,0.221515,0.154112,0.382092,0.347678,0.457453,0.271984,0.454505
2186.000000,0.200542,0.243648,0.040064,0.185245,0.166795,0.218455,0.154702,0.381728,0.345482,0.456843,0.269339,0.455121
2187.000000,0.202128,0.242879,0.041273,0.186786,0.166371,0.219972,0.154690,0.381300,0.345577,0.455886,0.271823,0.455707
2188.000000,0.200896,0.240042,0.039585,0.187965,0.167527,0.218811,0.154248,0.380877,0.345295,0.456577,0.270135,0.457848
2189.000000,0.200239,0.239449,0.039732,0.186575,0.165876,0.217986,0.153670,0.378929,0.346731,0.456594,0.268492,0.455867
2190.000000,0.200522,0.239595,0.037595,0.185207,0.166530,0.217495,0.155071,0.377406,0.344431,0.454686,0.267681,0.454316
2191.000000,0.197029,0.238808,0.038296,0.183865,0.165314,0.217207,0.154175,0.379726,0.342961,0.455016,0.269386,0.454598
2192.000000,0.196488,0.240180,0.036709,0.183420,0.164129,0.215846,0.154388,0.378365,0.343596,0.453046,0.268270,0.455284
2193.000000,0.198277,0.239386,0.035602,0.184175,0.163710,0.215942,0.153971,0.376605,0.341694,0.455215,0.268241,0.455606
2194.000000,0.197598,0.239792,0.035466,0.183725,0.164370,0.216947,0.154132,0.377473,0.343106,0.455692,0.267525,0.453780
2195.000000,0.197439,0.238796,0.034269,0.183540,0.164383,0.214751,0.154696,0.377953,0.341280,0.454069,0.266275,0.453677
2196.000000,0.196532,0.238364,0.037122,0.183803,0.164359,0.214168,0.154334,0.378360,0.341154,0.454337,0.267607,0.452958
2197.000000,0.197446,0.239161,0.034769,0.183918,0.162946,0.214933,0.155236,0.376683,0.342153,0.453881,0.266761,0.454370
2198.000000,0.197565,0.238286,0.035309,0.184420,0.163274,0.213713,0.154055,0.377349,0.343383,0.453636,0.266839,0.454673
2199.000000,0.197029,0.237789,0.033995,0.182632,0.163621,0.213024,0.152113,0.374993,0.343749,0.454190,0.269180,0.451675
2200.000000,0.196260,0.239156,0.033415,0.183146,0.162637,0.214357,0.153591,0.376137,0.340494,0.453133,0.267656,0.453209
2201.000000,0.194452,0.237795,0.034235,0.183648,0.161917,0.216159,0.153433,0.375863,0.340983,0.453661,0.267738,0.452408
2202.000000,0.197430,0.237429,0.035639,0.183615,0.162322,0.214733,0.154639,0.376623,0.342205,0.452991,0.269597,0.453813
2203.000000,0.198046,0.236998,0.034154,0.185671,0.163011,0.215064,0.151766,0.378029,0.343031,0.454504,0.267367,0.452490
2204.000000,0.197695,0.238691,0.034007,0.184112,0.164082,0.212921,0.153322,0.376861,0.339934,0.454193,0.267248,0.452497
2205.000000,0.196458,0.239426,0.035302,0.182334,0.164893,0.215707,0.152131,0.375922,0.342485,0.453581,0.266636,0.455054
2206.000000,0.198361,0.238388,0.035981,0.184454,0.162538,0.215632,0.153389,0.375900,0.342272,0.454127,0.267089,0.453902
2207.000000,0.198958,0.240043,0.037525,0.184691,0.163600,0.215194,0.152744,0.379167,0.341258,0.453967,0.265760,0.454169
2208.000000,0.200128,0.237110,0.036700,0.184151,0.164188,0.216409,0.153536,0.378447,0.342330,0.455447,0.268903,0.454845
2209.000000,0.198224,0.239416,0.037519,0.183214,0.165733,0.216820,0.151760,0.378847,0.343645,0.453996,0.267189,0.455591
2210.000000,0.199463,0.239869,0.038186,0.186357,0.164846,0.216060,0.154093,0.378573,0.344877,0.455224,0.269741,0.454430
2211.000000,0.201085,0.239666,0.036967,0.183720,0.165422,0.217968,0.153650,0.379754,0.346491,0.454054,0.269214,0.454704
2212.000000,0.201101,0.243304,0.037871,0.185661,0.164959,0.219398,0.153757,0.379120,0.346560,0.455760,0.269842,0.454981
2213.000000,0.200689,0.241426,0.038525,0.185430,0.167415,0.218584,0.155729,0.381165,0.347934,0.456187,0.270164,0.456748
2214.000000,0.203039,0.241700,0.039110,0.186079,0.167372,0.218601,0.153585,0.380323,0.347850,0.456453,0.272120,0.455913
2215.000000,0.204075,0.242790,0.042128,0.187451,0.167519,0.219991,0.154512,0.381907,0.348010,0.457075,0.272506,0.456024
2216.000000,0.204510,0.241459,0.042569,0.186589,0.168592,0.221767,0.154486,0.382439,0.349477,0.456146,0.271864,0.457059
2217.000000,0.205619,0.243440,0.043360,0.185770,0.170695,0.220471,0.154812,0.380686,0.351355,0.457356,0.271623,0.458871
2218.000000,0.206170,0.245960,0.041742,0.187751,0.169315,0.223102,0.157077,0.384503,0.352742,0.458020,0.274107,0.457503
2219.000000,0.208985,0.245161,0.047496,0.186346,0.170266,0.222710,0.155171,0.384900,0.352661,0.455565,0.272900,0.457566
2220.000000,0.207731,0.245812,0.045703,0.187488,0.173181,0.224533,0.154803,0.386580,0.353029,0.456387,0.273042,0.460201
2221.000000,0.209217,0.248836,0.049853,0.186393,0.172859,0.224666,0.157515,0.387825,0.355490,0.455809,0.275846,0.460027
2222.000000,0.211033,0.249786,0.047603,0.187028,0.174339,0.225637,0.155620,0.390662,0.356874,0.458691,0.277345,0.460335
2223.000000,0.213162,0.249914,0.049535,0.188501,0.174987,0.228734,0.154615,0.390309,0.358914,0.456456,0.276526,0.459117
2224.000000,0.212089,0.249924,0.049483,0.189218,0.175496,0.226840,0.155780,0.391484,0.358331,0.456529,0.278167,0.459497
2225.000000,0.213619,0.251151,0.053427,0.187559,0.176155,0.229803,0.155583,0.392826,0.359710,0.457564,0.278201,0.458755
2226.000000,0.214273,0.251626,0.053382,0.190181,0.178334,0.232146,0.155345,0.394415,0.362542,0.457282,0.280217,0.462058
2227.000000,0.217761,0.252501,0.054865,0.189296,0.179689,0.232223,0.157104,0.395243,0.362823,0.459659,0.281489,0.461683
2228.000000,0.218063,0.253541,0.056055,0.191835,0.180658,0.231354,0.157724,0.396345,0.364261,0.458673,0.281051,0.460328
2229.000000,0.220283,0.255081,0.059727,0.190652,0.179457,0.232573,0.159306,0.398077,0.367478,0.458443,0.281225,0.463861
2230.000000,0.222846,0.255799,0.061213,0.190336,0.183037,0.234294,0.159091,0.396267,0.366398,0.460470,0.281751,0.462860
2231.000000,0.223090,0.256424,0.063894,0.191998,0.182481,0.236414,0.159384,0.402136,0.371399,0.460911,0.285106,0.463527
2232.000000,0.225536,0.259379,0.063003,0.191473,0.183209,0.237708,0.158248,0.403012,0.370332,0.459406,0.284031,0.462777
2233.000000,0.226605,0.260582,0.065537,0.194129,0.184935,0.237452,0.160368,0.403036,0.373439,0.460946,0.286540,0.465335
2234.000000,0.229199,0.263251,0.065680,0.193335,0.187089,0.239106,0.161217,0.402821,0.374115,0.461967,0.287957,0.465900
2235.000000,0.230646,0.262097,0.068304,0.193660,0.187965,0.240432,0.160563,0.406876,0.376168,0.462065,0.287701,0.465907
2236.000000,0.231142,0.264287,0.069807,0.194882,0.188345,0.242337,0.160932,0.406419,0.377326,0.462470,0.289067,0.466094
2237.000000,0.233346,0.265538,0.072491,0.193764,0.190623,0.245783,0.159583,0.409107,0.380155,0.464352,0.291270,0.469696
2238.000000,0.236254,0.266214,0.074756,0.193958,0.191118,0.244150,0.162237,0.408761,0.380676,0.465687,0.290507,0.466421
2239.000000,0.237313,0.268459,0.076451,0.196133,0.191603,0.245394,0.163295,0.413751,0.382189,0.463589,0.291454,0.467455
2240.000000,0.237244,0.269740,0.076346,0.195099,0.192669,0.246526,0.162164,0.411570,0.386325,0.462934,0.293180,0.469433
2241.000000,0.241026,0.270544,0.079920,0.195569,0.194990,0.249581,0.161566,0.414574,0.386299,0.464367,0.295744,0.468253
2242.000000,0.241023,0.271212,0.080613,0.197971,0.195701,0.250186,0.162312,0.413879,0.387360,0.465131,0.297129,0.468715
2243.000000,0.245262,0.272359,0.082068,0.198120,0.195610,0.250608,0.162359,0.417458,0.388316,0.465208,0.296469,0.471463
2244.000000,0.246619,0.272594,0.083416,0.196795,0.199031,0.252409,0.162716,0.418571,0.393446,0.466184,0.296902,0.471455
2245.000000,0.247632,0.274395,0.085292,0.197875,0.198898,0.253239,0.164011,0.421628,0.392803,0.468085,0.299720,0.471843
2246.000000,0.249245,0.275810,0.089314,0.198028,0.202157,0.255571,0.163919,0.421556,0.397190,0.464444,0.298022,0.472039
2247.000000,0.250622,0.276530,0.089589,0.201136,0.200341,0.259191,0.164909,0.424604,0.397298,0.465919,0.300965,0.471650
2248.000000,0.253248,0.279304,0.091154,0.200682,0.202733,0.258272,0.164528,0.423917,0.398807,0.468219,0.301691,0.472561
2249.000000,0.253930,0.281258,0.092400,0.199761,0.203371,0.258824,0.163531,0.426125,0.400593,0.466390,0.304036,0.473191
2250.000000,0.256260,0.280336,0.096775,0.201150,0.204240,0.259428,0.164119,0.427600,0.404388,0.467916,0.305131,0.474557
2251.000000,0.258609,0.282693,0.097282,0.199597,0.205859,0.259902,0.164266,0.429798,0.401718,0.467952,0.303774,0.474561
2252.000000,0.258876,0.282523,0.096883,0.200645,0.209230,0.263108,0.164836,0.431096,0.405851,0.468732,0.305849,0.473613
2253.000000,0.260508,0.284380,0.098933,0.201772,0.208698,0.264155,0.166993,0.432858,0.407082,0.469559,0.306060,0.475716
2254.000000,0.261600,0.285101,0.100571,0.202452,0.208840,0.264083,0.167311,0.433792,0.408829,0.468107,0.307268,0.473614
2255.000000,0.263384,0.287476,0.102481,0.202218,0.208858,0.266806,0.166333,0.435556,0.410869,0.466131,0.309090,0.475316
2256.000000,0.264254,0.287253,0.103155,0.202861,0.209999,0.266626,0.165735,0.435344,0.412110,0.467254,0.309029,0.474817
2257.000000,0.268426,0.289975,0.105785,0.202970,0.212194,0.268357,0.164354,0.437954,0.414200,0.470191,0.310427,0.475400
2258.000000,0.271096,0.289722,0.108255,0.202987,0.213082,0.268821,0.166015,0.440472,0.415601,0.466615,0.312036,0.478458
2259.000000,0.272280,0.290293,0.106911,0.203093,0.214450,0.269254,0.165062,0.438456,0.415899,0.468521,0.313416,0.475310
